log2FoldChange	padj
Niben101Scf00390g02001	4.93163632728755	5.08126021942629e-41
Niben101Scf15224g00007	-8.30044592717811	9.86709044903419e-09
Niben101Scf05183g02002	4.36308165581731	6.79809441009836e-41
Niben101Scf10162g02020	-8.25658331825574	1.75769014132636e-08
Niben101Scf02783g01002	-8.24726647475902	0.000344419055110249
Niben101Scf05084g02002	4.89649398993308	9.37080424937444e-41
Niben101Scf00851g02011	8.22984347554711	4.53831425946981e-09
Niben101Scf04950g07020	5.36068416161483	1.07801132106469e-40
Niben101Scf03029g01010	4.19891146691157	1.41498237210133e-40
Niben101Scf01942g05021	8.22459407317073	5.37753518877882e-10
Niben101Scf02513g04003	2.41535539955667	2.05134981180868e-40
Niben101Scf03861g00008	8.21010075076105	4.25409550209192e-31
Niben101Scf05149g00006	4.14767603514518	3.92954582890366e-40
Niben101Scf02222g00005	5.98023307113062	5.15862936808485e-40
Niben101Scf10199g00005	8.18771926865273	1.03779099076274e-07
Niben101Scf03493g00022	8.17297362760146	1.04731899621438e-13
Niben101Scf08445g00009	3.81717225605594	5.4644842821868e-40
Niben101Scf02829g01003	8.16462850993325	2.6551460279399e-09
Niben101Scf08020g06001	5.09867854642557	5.80586809012881e-40
Niben101Scf08893g00009	4.97190103208216	7.48934642357131e-40
Niben101Scf00884g00017	-4.26133382660531	8.65332135747545e-40
Niben101Scf07462g01001	-8.13162354840042	2.52901346381838e-07
Niben101Scf04717g02003	8.0051743662103	9.93074797646453e-40
Niben101Ctg16217g00002	4.35481316231132	1.63774113069562e-39
Niben101Scf05846g00015	-8.12049149600184	3.99244770255936e-07
Niben101Scf08926g01025	4.69677082727273	3.87471673698773e-39
Niben101Scf02282g01016	3.33592259112633	7.55026901667564e-39
Niben101Scf07883g02005	-8.12036447744913	7.84823895706761e-09
Niben101Scf00907g00002	-8.11756278980494	6.46304606267286e-06
Niben101Scf13411g05021	-4.46349817221829	7.70055550560862e-39
Niben101Scf04407g01012	8.10272775400389	7.20983052741224e-09
Niben101Scf08597g00010	-4.95289324265423	9.52626601707459e-39
Niben101Scf00592g12003	8.10012327953424	1.31145604573859e-12
Niben101Scf04294g01002	2.90652894686038	1.03585640585584e-38
Niben101Scf10920g00003	5.84057533947451	1.03585640585584e-38
Niben101Scf00116g06001	8.09545332384119	2.34418541099768e-12
Niben101Scf01313g01005	8.0745164192367	1.34793127827731e-08
Niben101Scf02171g00007	4.52239406999708	1.09458020511742e-38
